Dot Point Measurements

Generated: Thursday 19 January 2023 14:29:18

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	Frame info 1	Frame info 2	Frame info 3	Frame info 4	Frame info 5	Frame info 6	BROAD	MORPHOLOGY	TYPE	RELIEF	CODE				Radius %
29_1_01_Left_MAH00236.MP4_0074742.jpg	      0		406	578													29	1								.3. Good relief structure with some overhangs. >45 substrate slope.					46.9
29_1_01_Left_MAH00236.MP4_0074742.jpg	      0		674	578													29	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
29_1_01_Left_MAH00236.MP4_0074742.jpg	      0		941	578													29	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
29_1_01_Left_MAH00236.MP4_0074742.jpg	      0		139	960													29	1													46.5
29_1_01_Left_MAH00236.MP4_0074742.jpg	      0		406	960													29	1								.3. Good relief structure with some overhangs. >45 substrate slope.					15.5
29_1_01_Left_MAH00236.MP4_0074742.jpg	      0		674	960													29	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					15.5
29_1_01_Left_MAH00236.MP4_0074742.jpg	      0		941	960													29	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.5
29_1_01_Left_MAH00236.MP4_0074742.jpg	      0		139	1342													29	1													64.2
29_1_01_Left_MAH00236.MP4_0074742.jpg	      0		406	1342													29	1								.3. Good relief structure with some overhangs. >45 substrate slope.					46.9
29_1_01_Left_MAH00236.MP4_0074742.jpg	      0		674	1342													29	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
29_1_01_Left_MAH00236.MP4_0074742.jpg	      0		941	1342													29	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
29_1_01_Left_MAH00236.MP4_0074742.jpg	      0		139	1724													29	1													100.0
29_1_01_Left_MAH00236.MP4_0074742.jpg	      0		406	1724													29	1								.3. Good relief structure with some overhangs. >45 substrate slope.					89.9
29_1_01_Left_MAH00236.MP4_0074742.jpg	      0		674	1724													29	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
29_1_01_Left_MAH00236.MP4_0074742.jpg	      0		941	1724													29	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
2_1_01_Left_MAH00217.MP4_0048702.jpg	      0		139	196													2	1													100.0
2_1_01_Left_MAH00217.MP4_0048702.jpg	      0		406	196													2	1													89.9
2_1_01_Left_MAH00217.MP4_0048702.jpg	      0		674	196													2	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					89.9
2_1_01_Left_MAH00217.MP4_0048702.jpg	      0		941	196													2	1								.3. Good relief structure with some overhangs. >45 substrate slope.					100.0
2_1_01_Left_MAH00217.MP4_0048702.jpg	      0		139	578													2	1													64.2
2_1_01_Left_MAH00217.MP4_0048702.jpg	      0		406	578													2	1													46.9
2_1_01_Left_MAH00217.MP4_0048702.jpg	      0		674	578													2	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					46.9
2_1_01_Left_MAH00217.MP4_0048702.jpg	      0		941	578													2	1								.3. Good relief structure with some overhangs. >45 substrate slope.					64.2
2_1_01_Left_MAH00217.MP4_0048702.jpg	      0		139	960													2	1													46.5
2_1_01_Left_MAH00217.MP4_0048702.jpg	      0		406	960													2	1													15.5
2_1_01_Left_MAH00217.MP4_0048702.jpg	      0		674	960													2	1								.3. Good relief structure with some overhangs. >45 substrate slope.					15.5
2_1_01_Left_MAH00217.MP4_0048702.jpg	      0		941	960													2	1								.3. Good relief structure with some overhangs. >45 substrate slope.					46.5
2_1_01_Left_MAH00217.MP4_0048702.jpg	      0		139	1342													2	1													64.2
2_1_01_Left_MAH00217.MP4_0048702.jpg	      0		406	1342													2	1													46.9
2_1_01_Left_MAH00217.MP4_0048702.jpg	      0		674	1342													2	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					46.9
2_1_01_Left_MAH00217.MP4_0048702.jpg	      0		941	1342													2	1								.3. Good relief structure with some overhangs. >45 substrate slope.					64.2
2_1_01_Left_MAH00217.MP4_0048702.jpg	      0		139	1724													2	1													100.0
2_1_01_Left_MAH00217.MP4_0048702.jpg	      0		406	1724													2	1								.2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope.					89.9
2_1_01_Left_MAH00217.MP4_0048702.jpg	      0		674	1724													2	1								.3. Good relief structure with some overhangs. >45 substrate slope.					89.9
2_1_01_Left_MAH00217.MP4_0048702.jpg	      0		941	1724													2	1								.3. Good relief structure with some overhangs. >45 substrate slope.					100.0
30_1_01_Left_MAH00225.MP4_0017778.jpg	      0		139	196													30	1													100.0
30_1_01_Left_MAH00225.MP4_0017778.jpg	      0		406	196													30	1													89.9
30_1_01_Left_MAH00225.MP4_0017778.jpg	      0		674	196													30	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
30_1_01_Left_MAH00225.MP4_0017778.jpg	      0		941	196													30	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					100.0
30_1_01_Left_MAH00225.MP4_0017778.jpg	      0		139	578													30	1													64.2
30_1_01_Left_MAH00225.MP4_0017778.jpg	      0		406	578													30	1													46.9
30_1_01_Left_MAH00225.MP4_0017778.jpg	      0		674	578													30	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
30_1_01_Left_MAH00225.MP4_0017778.jpg	      0		941	578													30	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
30_1_01_Left_MAH00225.MP4_0017778.jpg	      0		139	960													30	1													46.5
30_1_01_Left_MAH00225.MP4_0017778.jpg	      0		406	960													30	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
30_1_01_Left_MAH00225.MP4_0017778.jpg	      0		674	960													30	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
30_1_01_Left_MAH00225.MP4_0017778.jpg	      0		941	960													30	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
30_1_01_Left_MAH00225.MP4_0017778.jpg	      0		139	1342													30	1													64.2
30_1_01_Left_MAH00225.MP4_0017778.jpg	      0		406	1342													30	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
30_1_01_Left_MAH00225.MP4_0017778.jpg	      0		674	1342													30	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
30_1_01_Left_MAH00225.MP4_0017778.jpg	      0		941	1342													30	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
30_1_01_Left_MAH00225.MP4_0017778.jpg	      0		139	1724													30	1													100.0
30_1_01_Left_MAH00225.MP4_0017778.jpg	      0		406	1724													30	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
30_1_01_Left_MAH00225.MP4_0017778.jpg	      0		674	1724													30	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
30_1_01_Left_MAH00225.MP4_0017778.jpg	      0		941	1724													30	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		139	196													31	1													100.0
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		406	196													31	1													89.9
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		674	196													31	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		941	196													31	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		139	578													31	1													64.2
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		406	578													31	1													46.9
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		674	578													31	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		941	578													31	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		139	960													31	1													46.5
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		406	960													31	1													15.5
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		674	960													31	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					15.5
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		941	960													31	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		139	1342													31	1													64.2
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		406	1342													31	1													46.9
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		674	1342													31	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		941	1342													31	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		139	1724													31	1													100.0
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		406	1724													31	1													89.9
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		674	1724													31	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
31_1_01_Left_MAH00199.MP4_0062072.jpg	      0		941	1724													31	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		139	196													32	1													100.0
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		406	196													32	1													89.9
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		674	196													32	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					89.9
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		941	196													32	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					100.0
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		139	578													32	1													64.2
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		406	578													32	1													46.9
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		674	578													32	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					46.9
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		941	578													32	1								.1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope.					64.2
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		139	960													32	1													46.5
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		406	960													32	1													15.5
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		674	960													32	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		941	960													32	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		139	1342													32	1													64.2
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		406	1342													32	1													46.9
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		674	1342													32	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		941	1342													32	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		139	1724													32	1													100.0
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		406	1724													32	1													89.9
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		674	1724													32	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
32_1_01_Left_MAH00230.MP4_0075533.jpg	      0		941	1724													32	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		139	196													33	1													100.0
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		406	196													33	1													89.9
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		674	196													33	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					89.9
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		941	196													33	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					100.0
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		139	578													33	1													64.2
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		406	578													33	1													46.9
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		674	578													33	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		941	578													33	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		139	960													33	1													46.5
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		406	960													33	1													15.5
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		674	960													33	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					15.5
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		941	960													33	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.5
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		139	1342													33	1													64.2
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		406	1342													33	1													46.9
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		674	1342													33	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					46.9
33_1_01_Left_MAH00231.MP4_0018349.jpg	      0		941	1342													33	1								".0. Flat substrate, sandy, rubble with few features. ~0 substrate slope."					64.2
